Customer_ID,Age,Income,Gender,Region,Marketing_Channel,Campaign_Type,Device_Type,Ad_Spend,Website_Visits,Email_Clicks,Time_on_Site_Minutes,Past_Purchases,Discount_Offered,Purchased
6123,69,76267.16,Female,South,Display Ads,Brand Awareness,Desktop,244.79,10,3,8.47,3,20,1
6124,42,56821.66,Female,West,Display Ads,Seasonal Promo,Mobile,189.29,9,3,6.19,5,0,0
6125,29,53000.72,Female,South,Email,Product Launch,Tablet,195.31,7,4,3.88,1,0,0
6126,18,48946.48,Female,South,Search Ads,Product Launch,Mobile,247.85,12,4,5.72,0,0,0
6127,39,59161.55,Male,West,Social Media,Brand Awareness,Tablet,193.13,8,2,7.07,3,0,0
6128,57,58821.14,Female,West,Display Ads,Brand Awareness,Tablet,96.14,8,3,5,2,10,0
6129,54,63100.16,Male,East,Email,Product Launch,Mobile,275.19,11,1,4.05,1,5,0
6130,64,58060.54,Female,East,Display Ads,Brand Awareness,Mobile,151.23,11,3,4.43,2,20,1
6131,18,57995.58,Male,West,Display Ads,Brand Awareness,Desktop,210.77,5,6,7.7,2,20,1
6132,18,48349.59,Male,East,Email,Brand Awareness,Tablet,134.11,13,6,3.54,1,20,1
6133,59,74124.29,Male,East,Search Ads,Seasonal Promo,Tablet,174.46,6,1,4.78,1,20,0
6134,59,61147.77,Male,East,Search Ads,Brand Awareness,Tablet,178.18,4,1,6.44,2,10,0
6135,38,57383.34,Male,West,Display Ads,Brand Awareness,Desktop,208.71,14,5,7.53,2,15,1
6136,32,48788.56,Male,North,Search Ads,Product Launch,Tablet,156.14,5,2,2.45,1,10,0
6137,34,40021.3,Male,North,Email,Product Launch,Tablet,299.14,12,2,5.28,4,10,0
6138,39,79619.46,Male,East,Search Ads,Product Launch,Mobile,201.23,12,2,5.18,1,0,0
6139,55,68319.58,Male,North,Display Ads,Brand Awareness,Mobile,244.05,8,1,5.52,1,20,0
6140,52,35641.23,Male,East,Display Ads,Brand Awareness,Desktop,199.56,16,1,6.08,0,5,0
6141,62,71447.13,Female,North,Email,Product Launch,Tablet,249.86,6,1,4.82,1,10,0
6142,33,73837.22,Male,North,Display Ads,Product Launch,Desktop,94.97,8,2,4.56,3,15,0
6143,25,61865.64,Male,South,Search Ads,Seasonal Promo,Mobile,164.76,8,8,2.88,3,20,1
6144,64,83971.66,Male,East,Email,Seasonal Promo,Tablet,173.91,6,7,2.65,1,5,0
6145,34,63250.79,Female,North,Display Ads,Seasonal Promo,Tablet,173.51,12,2,5.9,1,20,1
6146,34,38747.65,Female,North,Email,Brand Awareness,Desktop,225.93,6,5,2.1,1,10,0
6147,43,65477.54,Male,South,Email,Brand Awareness,Tablet,229.36,7,6,5.39,2,10,1
6148,30,63673.46,Male,North,Search Ads,Product Launch,Tablet,196.3,11,1,6.42,4,5,0
6149,34,50950.55,Female,South,Search Ads,Seasonal Promo,Mobile,197.54,6,2,6.18,4,10,0
6150,55,68603.38,Male,North,Social Media,Brand Awareness,Desktop,322.03,9,3,9.59,2,10,0
6151,34,34985.02,Male,South,Email,Seasonal Promo,Mobile,216.23,9,2,2.8,0,0,0
6152,65,74858.5,Female,South,Search Ads,Seasonal Promo,Desktop,88.74,7,5,4.86,6,20,1
6153,31,46828.17,Female,West,Display Ads,Brand Awareness,Mobile,238.51,4,1,4.96,3,0,0
6154,62,45225.81,Male,East,Social Media,Seasonal Promo,Desktop,227.97,7,6,7.88,1,15,1
6155,23,58292.63,Male,West,Social Media,Product Launch,Tablet,257.97,7,6,5.94,2,15,1
6156,52,66494.59,Male,East,Display Ads,Product Launch,Tablet,229.92,15,3,4.52,3,10,1
6157,63,62458.86,Female,North,Search Ads,Brand Awareness,Desktop,154.76,12,4,6.39,2,15,1
6158,31,48860.11,Male,East,Email,Seasonal Promo,Desktop,244.5,7,4,4.87,2,0,0
6159,64,52408.66,Male,West,Social Media,Product Launch,Desktop,204.97,11,8,3.64,1,5,1
6160,25,43004.36,Female,East,Display Ads,Seasonal Promo,Desktop,252.31,11,2,3.8,0,10,0
6161,32,56629.8,Male,West,Display Ads,Product Launch,Tablet,277.39,11,3,4.8,1,0,0
6162,44,76125.32,Male,East,Display Ads,Product Launch,Desktop,193.91,7,2,6,0,15,0
6163,30,59936.06,Male,North,Display Ads,Seasonal Promo,Tablet,243.79,10,3,1.97,2,10,0
6164,66,72891.21,Male,North,Social Media,Brand Awareness,Tablet,251.68,10,4,6.34,1,15,1
6165,48,81831.02,Female,East,Email,Brand Awareness,Desktop,207.94,15,3,3.98,1,5,1
6166,52,51179.72,Female,East,Search Ads,Brand Awareness,Tablet,297.9,14,4,1.91,3,5,1
6167,23,57201.4,Female,North,Display Ads,Seasonal Promo,Desktop,252.28,16,0,7.23,2,0,0
6168,22,92567.89,Male,East,Display Ads,Seasonal Promo,Tablet,170.73,13,3,3.38,2,20,1
6169,39,81665.15,Male,South,Email,Seasonal Promo,Desktop,213,14,2,7.99,3,20,1
6170,66,34913.93,Male,North,Email,Brand Awareness,Desktop,243.01,13,2,6.88,1,10,0
6171,40,65807.22,Male,North,Search Ads,Seasonal Promo,Mobile,296,9,0,6.83,2,0,0
6172,42,60008.4,Female,West,Social Media,Brand Awareness,Mobile,231.04,6,5,5.18,1,0,0
6173,51,72396.8,Male,West,Email,Product Launch,Desktop,214.47,10,0,6.27,4,10,0
6174,43,48825.32,Male,South,Social Media,Brand Awareness,Mobile,263.19,6,2,2.31,6,10,0
6175,64,47405.87,Male,East,Social Media,Brand Awareness,Tablet,189.03,10,6,4.57,5,5,1
6176,22,49858.94,Female,South,Display Ads,Brand Awareness,Desktop,150.5,11,2,5.97,1,10,0
6177,43,51421.07,Male,East,Social Media,Seasonal Promo,Desktop,235.19,10,2,7.43,1,15,0
6178,37,72229.86,Male,West,Display Ads,Brand Awareness,Desktop,181.09,9,4,2.9,3,0,0
6179,23,42281.98,Male,East,Display Ads,Product Launch,Mobile,335.79,12,5,4.42,2,10,1
6180,23,50660.79,Male,West,Search Ads,Product Launch,Mobile,212.65,10,2,5.6,5,10,0
6181,67,33164.81,Male,North,Social Media,Product Launch,Tablet,235.49,13,3,6.02,2,10,1
6182,35,75106.77,Female,North,Email,Product Launch,Mobile,168.58,12,3,5.62,0,5,0
6183,21,79065.45,Male,East,Email,Product Launch,Mobile,263.23,9,2,1.31,1,15,0
6184,34,55093.9,Male,West,Email,Product Launch,Tablet,198.65,9,3,4.35,1,5,0
6185,31,55530.76,Male,South,Search Ads,Brand Awareness,Desktop,193.77,10,3,5.03,2,10,1
6186,31,66798.33,Male,West,Display Ads,Seasonal Promo,Desktop,194.97,12,4,4.81,1,0,1
6187,30,82117.23,Male,West,Display Ads,Seasonal Promo,Tablet,135.43,8,1,3.68,2,15,0
6188,24,66129.16,Female,West,Email,Product Launch,Mobile,187.47,10,3,4.75,1,0,0
6189,61,49536.87,Male,North,Display Ads,Brand Awareness,Tablet,227.31,8,4,7.33,1,5,0
6190,32,35717.66,Female,West,Display Ads,Product Launch,Tablet,122.73,8,3,10.14,2,10,0
6191,36,43273.11,Female,East,Search Ads,Product Launch,Desktop,251.08,4,2,2.86,1,5,0
6192,60,61098.29,Male,North,Social Media,Product Launch,Mobile,186.58,14,5,5.36,1,15,1
6193,64,50170.09,Male,North,Social Media,Product Launch,Desktop,212.24,5,3,5.65,2,5,0
6194,61,62924.52,Female,North,Search Ads,Seasonal Promo,Desktop,88.3,12,1,6.64,2,0,0
6195,52,51706.14,Male,West,Search Ads,Seasonal Promo,Tablet,211.25,8,6,6.03,1,15,1
6196,34,44127.8,Female,South,Display Ads,Brand Awareness,Desktop,147.84,10,2,5.84,2,5,0
6197,52,42344.53,Female,West,Search Ads,Brand Awareness,Desktop,182.43,5,5,5.62,2,10,0
6198,36,83435.32,Male,West,Display Ads,Product Launch,Desktop,121.63,10,2,6.09,2,10,0
6199,37,73334.82,Male,South,Social Media,Seasonal Promo,Mobile,155.91,15,4,3.57,3,20,1
6200,53,85957.77,Female,West,Search Ads,Product Launch,Mobile,191.82,9,4,5.92,3,5,0
6201,52,68099.26,Male,East,Display Ads,Seasonal Promo,Desktop,186.41,13,3,6.04,1,10,1
6202,49,53550.13,Female,South,Social Media,Seasonal Promo,Tablet,244.23,11,3,3.64,2,5,0
6203,65,79850.11,Female,East,Social Media,Brand Awareness,Tablet,106.6,10,3,5.56,2,5,0
6204,61,59503.98,Male,East,Email,Brand Awareness,Desktop,197.43,18,6,2.05,3,10,1
6205,57,63312.63,Female,North,Social Media,Seasonal Promo,Mobile,195.05,10,1,3.15,1,15,0
6206,41,59357.63,Female,North,Search Ads,Brand Awareness,Tablet,177.11,7,8,3.27,1,15,1
6207,34,15796.44,Female,South,Search Ads,Product Launch,Tablet,154.34,9,2,2.53,4,20,0
6208,24,84071.03,Female,West,Display Ads,Seasonal Promo,Mobile,255.11,11,5,4.64,3,5,1
6209,60,67365.06,Female,East,Search Ads,Seasonal Promo,Mobile,302.39,10,4,4.68,0,5,0
6210,67,64947.35,Female,West,Social Media,Seasonal Promo,Tablet,114.3,12,5,5.32,1,5,1
6211,18,59073.36,Male,East,Display Ads,Product Launch,Desktop,153.79,13,2,4.66,1,10,1
6212,52,62451.42,Female,North,Social Media,Seasonal Promo,Tablet,149.78,12,3,8.02,1,10,1
6213,49,51040.82,Female,North,Email,Brand Awareness,Mobile,185.92,11,6,3.79,1,5,1
6214,53,69248.69,Male,North,Display Ads,Product Launch,Mobile,262.79,15,5,2.75,5,20,1
6215,30,40393.52,Male,South,Email,Seasonal Promo,Mobile,226.38,7,4,1.68,1,20,1
6216,23,62791.03,Male,East,Display Ads,Product Launch,Mobile,192.31,10,2,3.9,1,5,0
6217,31,68423.6,Female,West,Search Ads,Product Launch,Desktop,200.82,14,1,3.95,3,0,0
6218,54,57019.96,Male,East,Social Media,Brand Awareness,Tablet,184.05,14,0,7.22,2,15,1
6219,65,65563.02,Female,West,Display Ads,Brand Awareness,Mobile,236.93,12,2,4.03,1,0,0
6220,32,45129.98,Female,West,Search Ads,Brand Awareness,Mobile,243.02,5,1,4.98,2,5,0
6221,64,45512.6,Female,West,Search Ads,Seasonal Promo,Mobile,229.56,7,3,4.8,3,20,1
6222,21,63550.76,Female,East,Search Ads,Seasonal Promo,Tablet,90.17,10,3,1.38,3,5,1
6223,57,70178.24,Male,North,Email,Brand Awareness,Mobile,200.66,10,3,7.2,3,15,1
6224,33,31877.02,Female,South,Search Ads,Brand Awareness,Tablet,190.67,13,2,3.61,3,5,0
6225,45,67830.31,Female,South,Display Ads,Seasonal Promo,Desktop,249.57,8,3,6.34,3,0,0
6226,33,51851.98,Female,North,Email,Brand Awareness,Mobile,211.96,10,5,3.85,1,0,0
6227,21,57107.91,Female,South,Social Media,Product Launch,Desktop,227.84,11,4,3.87,3,15,1
6228,62,39907.23,Female,West,Search Ads,Product Launch,Tablet,175.24,13,6,3.26,2,0,1
6229,43,47225.74,Female,South,Display Ads,Product Launch,Desktop,246.97,8,0,4.33,0,5,0
6230,45,74491.88,Male,East,Display Ads,Seasonal Promo,Mobile,261.69,14,3,6.21,1,20,1
6231,49,60492.95,Male,North,Email,Brand Awareness,Desktop,118.65,7,2,2.2,1,20,0
6232,62,54258.32,Female,North,Social Media,Product Launch,Desktop,135.19,13,6,6.67,3,10,1
6233,19,58252.67,Female,North,Email,Seasonal Promo,Desktop,238.12,10,1,6.86,2,5,0
6234,48,67338.18,Female,North,Search Ads,Brand Awareness,Desktop,191.38,10,3,4,0,10,0
6235,20,66607.42,Female,East,Social Media,Brand Awareness,Desktop,251.44,17,1,2.15,4,20,1
6236,25,58874.59,Female,West,Social Media,Product Launch,Tablet,212.09,7,2,5.74,4,5,0
6237,41,76394.39,Male,West,Social Media,Brand Awareness,Tablet,234.64,16,1,4.75,1,20,1
6238,32,74556.94,Female,West,Email,Brand Awareness,Mobile,162.64,6,5,6.19,2,20,0
6239,60,66200.58,Male,South,Display Ads,Product Launch,Tablet,216.99,11,4,1.52,1,20,1
6240,48,60819.18,Male,West,Email,Product Launch,Tablet,217.13,7,1,1.71,4,10,0
6241,26,69859.82,Male,South,Display Ads,Brand Awareness,Mobile,165.56,9,1,9.13,2,20,0
6242,56,64714.01,Male,East,Email,Seasonal Promo,Tablet,250.08,10,1,6.59,3,0,0
6243,62,75912,Male,South,Display Ads,Seasonal Promo,Mobile,105.23,6,6,4.14,0,15,0
6244,19,73493.42,Female,West,Display Ads,Product Launch,Mobile,210.39,14,0,1.87,4,0,0
6245,25,44726.19,Female,North,Social Media,Brand Awareness,Tablet,135.3,9,2,2.8,3,10,0
6246,24,43710.55,Female,East,Display Ads,Product Launch,Desktop,148.88,11,6,6.12,2,0,1
6247,61,49481.26,Female,West,Search Ads,Seasonal Promo,Mobile,249.3,12,0,3.43,3,20,0
6248,68,74642.08,Male,West,Search Ads,Seasonal Promo,Desktop,145,13,2,1.68,0,20,1
6249,56,36355.37,Male,West,Display Ads,Brand Awareness,Mobile,142.89,12,2,3.46,4,0,0
6250,59,65921.36,Female,East,Display Ads,Product Launch,Tablet,229.02,11,5,2.03,0,20,1
6251,33,65438.15,Male,North,Display Ads,Product Launch,Desktop,144.46,14,5,3.73,2,20,1
6252,52,77439.72,Female,North,Display Ads,Seasonal Promo,Mobile,250.91,16,1,3.31,0,0,0
6253,47,62705.08,Male,North,Social Media,Product Launch,Tablet,232.23,10,1,6.35,3,10,0
6254,27,39851.86,Male,West,Search Ads,Product Launch,Desktop,161.12,8,3,6.55,2,10,0
6255,55,45609.68,Male,South,Social Media,Product Launch,Tablet,249.02,6,3,3.22,3,10,0
6256,35,42270.07,Male,West,Search Ads,Brand Awareness,Tablet,103.07,12,5,4.59,1,15,1
6257,67,51930.84,Female,North,Display Ads,Seasonal Promo,Desktop,223.62,15,2,5.65,1,10,1
6258,22,57256.48,Male,East,Search Ads,Product Launch,Mobile,137.69,9,3,7.5,1,20,0
6259,46,42518.38,Female,South,Search Ads,Brand Awareness,Mobile,173.84,12,5,4.2,0,10,1
6260,56,82059.93,Female,South,Email,Product Launch,Tablet,177.06,9,3,1.73,3,15,0
6261,51,40120.78,Male,West,Email,Product Launch,Mobile,264.07,10,6,4.84,4,20,1
6262,60,80191.55,Female,East,Display Ads,Seasonal Promo,Desktop,174.94,23,1,5.76,2,0,1
6263,62,77777.45,Female,South,Social Media,Brand Awareness,Desktop,196.07,7,3,5.29,1,15,0
6264,40,73474.54,Female,North,Email,Product Launch,Tablet,178.09,9,6,5.47,1,10,1
6265,22,49593.5,Female,West,Display Ads,Seasonal Promo,Tablet,150.87,11,4,5.77,4,15,1
6266,47,65136.76,Male,West,Social Media,Brand Awareness,Desktop,148.48,13,2,6.09,1,20,1
6267,23,40839.43,Male,North,Email,Product Launch,Desktop,215.44,9,2,2.1,1,20,0
6268,63,73663.61,Male,North,Search Ads,Seasonal Promo,Tablet,198.68,13,0,3.49,2,10,0
6269,61,58890.23,Male,North,Email,Product Launch,Tablet,238.13,6,2,3.96,2,20,0
6270,21,53860.2,Female,South,Display Ads,Product Launch,Desktop,187.9,5,3,5.51,4,10,0
6271,46,41643.83,Female,East,Email,Brand Awareness,Tablet,189.52,12,0,3.04,2,10,0
6272,40,22837.41,Male,South,Email,Seasonal Promo,Mobile,238.29,4,4,2.74,1,0,0
6273,23,44421.89,Male,East,Social Media,Brand Awareness,Desktop,181.39,7,4,5.53,1,0,0
6274,49,76691.97,Female,West,Social Media,Product Launch,Desktop,128.02,8,1,5.79,2,0,0
6275,59,53957.5,Male,East,Search Ads,Seasonal Promo,Tablet,242.38,7,3,7.02,0,20,0
6276,35,57460.07,Female,North,Display Ads,Product Launch,Tablet,166.14,9,3,6.27,1,0,0
6277,32,69833.32,Male,South,Search Ads,Product Launch,Desktop,203.34,17,3,2.32,4,0,1
6278,57,87085.03,Female,North,Search Ads,Product Launch,Tablet,168.67,5,4,6.55,2,15,0
6279,49,79875.07,Female,West,Email,Seasonal Promo,Mobile,151.37,10,0,4.47,4,15,0
6280,26,45414.97,Male,South,Search Ads,Product Launch,Tablet,105.06,19,2,4.2,2,20,1
6281,54,30861.44,Male,South,Social Media,Seasonal Promo,Desktop,216.96,9,5,4.64,3,0,0
6282,27,95394.21,Male,North,Search Ads,Product Launch,Tablet,30.3,11,4,7.26,2,15,1
6283,37,94034.87,Female,South,Display Ads,Brand Awareness,Desktop,264.92,10,3,1.91,2,5,0
6284,23,62826.8,Male,North,Search Ads,Seasonal Promo,Mobile,251.6,9,2,3.52,4,5,0
6285,65,40942.68,Male,East,Display Ads,Product Launch,Desktop,154.52,11,1,4.08,3,5,0
6286,20,74448.4,Male,West,Display Ads,Brand Awareness,Mobile,279.41,8,2,2.98,4,0,0
6287,59,58380.24,Male,North,Search Ads,Seasonal Promo,Mobile,303.04,8,4,2.52,3,20,1
6288,28,58305.28,Male,West,Search Ads,Brand Awareness,Mobile,186.33,6,2,3.75,4,20,0
6289,60,73416.88,Female,South,Search Ads,Product Launch,Mobile,220.55,8,3,0.61,2,5,0
6290,34,65015.62,Male,West,Display Ads,Brand Awareness,Mobile,206.81,7,3,5.62,3,15,0
6291,49,42212.78,Male,West,Social Media,Product Launch,Tablet,275.68,12,3,6.08,3,10,1
6292,21,55128.87,Male,West,Email,Product Launch,Mobile,130.37,7,3,5.61,1,15,0
6293,21,69917.29,Male,South,Search Ads,Seasonal Promo,Tablet,188.63,9,7,4.35,2,15,1
6294,34,67653.78,Female,East,Email,Product Launch,Tablet,245.97,7,2,6.36,1,5,0
6295,58,63930.25,Female,East,Search Ads,Product Launch,Tablet,240.68,15,4,3.46,0,15,1
6296,36,74001.34,Male,East,Display Ads,Seasonal Promo,Desktop,197.86,13,5,5.91,3,5,1
6297,22,54574.25,Male,North,Display Ads,Seasonal Promo,Desktop,269.62,8,5,5.27,0,0,0
6298,49,62680.05,Male,North,Email,Product Launch,Mobile,211.67,7,4,1.35,2,0,0
6299,39,9366.31,Female,South,Social Media,Product Launch,Tablet,205.69,15,3,5.34,1,20,1
6300,23,53255.25,Female,East,Display Ads,Seasonal Promo,Desktop,234.85,7,5,5.23,4,15,1
6301,52,71458.54,Male,West,Email,Seasonal Promo,Tablet,196.96,12,3,8.79,4,5,1
6302,39,54144.08,Female,East,Display Ads,Brand Awareness,Desktop,202.51,8,3,3.75,0,5,0
6303,18,53006.59,Female,North,Search Ads,Brand Awareness,Tablet,160.64,7,3,5.06,0,15,0
6304,37,44378.21,Female,South,Email,Brand Awareness,Desktop,346.67,6,3,8.3,4,15,0
6305,39,75050.49,Female,East,Email,Seasonal Promo,Mobile,176.33,8,2,5.7,2,0,0
6306,65,68226.95,Female,North,Search Ads,Seasonal Promo,Mobile,236.46,11,5,6.04,4,10,1
6307,28,72381.22,Female,North,Email,Seasonal Promo,Mobile,295.44,10,2,2.52,3,0,0
6308,30,34106.79,Male,West,Search Ads,Brand Awareness,Tablet,132.86,4,2,4.35,1,5,0
6309,59,57593.25,Female,East,Social Media,Product Launch,Mobile,230.56,13,3,5.8,1,10,1
6310,20,55798.33,Male,West,Search Ads,Product Launch,Mobile,201.16,9,4,3.58,0,15,1
6311,26,55791.42,Female,East,Social Media,Product Launch,Desktop,289.74,10,3,6.29,1,15,0
6312,29,50759.59,Male,South,Email,Seasonal Promo,Desktop,154.54,6,5,7.37,2,15,1
6313,40,54808.44,Female,East,Search Ads,Product Launch,Desktop,162.39,13,1,8.76,3,20,0
6314,31,72744.67,Male,West,Email,Product Launch,Mobile,197.5,17,4,8.05,2,20,1
6315,50,31307.23,Male,West,Social Media,Seasonal Promo,Desktop,175.32,11,5,4.7,0,10,1
6316,35,86659.42,Female,North,Display Ads,Seasonal Promo,Desktop,177.04,3,7,4.4,0,20,0
6317,66,67257.62,Male,East,Display Ads,Seasonal Promo,Mobile,301.42,7,5,4.65,3,20,1
6318,58,59365.02,Male,East,Display Ads,Seasonal Promo,Desktop,206.35,13,2,2.47,2,0,0
6319,26,73602.51,Female,South,Display Ads,Seasonal Promo,Tablet,160.77,12,5,4.54,2,15,1
6320,40,38222.48,Male,North,Display Ads,Brand Awareness,Desktop,180.5,11,1,3.86,2,10,0
6321,27,50029.49,Female,West,Social Media,Seasonal Promo,Tablet,220.24,10,1,1.76,1,0,0
6322,36,58183.87,Male,East,Display Ads,Product Launch,Desktop,216.87,13,3,5.89,1,10,0
6323,64,80483.41,Male,North,Display Ads,Product Launch,Desktop,171.14,4,4,2.11,1,15,0
6324,22,59302.55,Female,South,Email,Brand Awareness,Tablet,118.6,8,1,3.13,5,10,0
6325,64,66750.82,Male,North,Search Ads,Seasonal Promo,Mobile,197.47,7,4,7.4,0,10,0
6326,69,51156.32,Male,East,Search Ads,Product Launch,Tablet,196.12,9,2,4.79,1,20,1
6327,40,67302.63,Female,East,Search Ads,Product Launch,Mobile,167.69,10,4,5.35,1,10,1
6328,47,85158.59,Female,South,Search Ads,Seasonal Promo,Desktop,263.99,5,3,7.42,1,20,0
6329,42,74932.9,Female,South,Social Media,Brand Awareness,Mobile,228.73,10,1,6.69,3,20,0
6330,45,58778.16,Male,South,Search Ads,Seasonal Promo,Mobile,206.74,10,2,8.01,2,15,0
6331,51,70132.36,Male,West,Email,Seasonal Promo,Tablet,181.96,6,2,4.9,6,10,0
6332,62,68662.75,Female,North,Social Media,Seasonal Promo,Mobile,286.65,10,5,7.49,1,20,1
6333,65,67598.82,Male,North,Display Ads,Seasonal Promo,Mobile,142.28,9,1,2.82,6,20,0
6334,64,76679.3,Male,North,Email,Seasonal Promo,Tablet,175.17,4,2,5.51,2,5,0
6335,42,76567.17,Male,West,Email,Brand Awareness,Mobile,177.38,6,0,1.05,5,20,0
6336,27,58092.62,Male,North,Display Ads,Product Launch,Mobile,214.95,11,1,5.45,4,20,1
6337,31,69628.19,Male,South,Display Ads,Seasonal Promo,Tablet,233.04,9,3,7.46,1,10,0
6338,59,54253.58,Female,North,Email,Product Launch,Tablet,133.17,12,2,4.65,3,15,1
6339,63,46153.91,Female,West,Social Media,Product Launch,Tablet,165.77,13,6,4.1,2,15,1
6340,47,55957.59,Male,West,Display Ads,Seasonal Promo,Mobile,222.38,3,3,5.35,2,15,0
6341,58,58855.83,Male,North,Search Ads,Product Launch,Desktop,166.74,10,6,1.38,2,10,1
6342,42,35076.29,Male,West,Email,Seasonal Promo,Tablet,179.91,11,2,0.16,3,0,0
6343,31,72904.99,Female,West,Email,Seasonal Promo,Tablet,208.63,10,5,6.97,3,20,1
6344,52,18490.12,Female,North,Display Ads,Seasonal Promo,Mobile,151,10,3,5.85,1,10,1
6345,69,100722.25,Female,West,Display Ads,Brand Awareness,Desktop,213.88,14,3,3.03,3,5,1
6346,65,82528.19,Female,West,Search Ads,Seasonal Promo,Desktop,230.63,7,4,2.91,1,15,0
6347,51,56084.87,Female,North,Search Ads,Seasonal Promo,Mobile,201.92,10,2,6.43,3,10,0
6348,27,60141.4,Male,South,Search Ads,Product Launch,Tablet,271.27,10,3,3.47,1,5,0
6349,52,64544.58,Male,South,Search Ads,Brand Awareness,Mobile,236.27,10,3,2.59,1,5,0
6350,28,51162.59,Male,West,Email,Product Launch,Desktop,197.95,8,5,6.13,5,5,0
6351,28,62889.29,Male,East,Display Ads,Product Launch,Tablet,183.93,14,0,0.69,2,5,0
6352,38,57840,Female,East,Social Media,Seasonal Promo,Desktop,287.74,8,2,2.56,0,10,0
6353,38,58585.91,Male,North,Display Ads,Brand Awareness,Desktop,166.93,7,3,7.62,3,0,0
6354,39,62721.92,Male,North,Display Ads,Brand Awareness,Desktop,186.39,11,2,5.31,2,10,0
6355,62,40297.08,Male,South,Search Ads,Seasonal Promo,Desktop,179.51,15,3,4.57,3,0,1
6356,24,60593.55,Male,East,Search Ads,Brand Awareness,Tablet,219.89,11,5,5.59,1,0,0
6357,34,62451.72,Female,North,Email,Seasonal Promo,Tablet,312.76,9,0,7.53,0,5,0
6358,19,61932.74,Female,East,Search Ads,Brand Awareness,Tablet,212.33,18,1,5.86,2,10,1
6359,29,56762.54,Male,East,Email,Brand Awareness,Mobile,183.9,10,0,4.23,2,20,0
6360,59,77067.87,Male,West,Display Ads,Seasonal Promo,Tablet,209.43,13,6,3.23,2,20,1
6361,35,54695.21,Male,West,Display Ads,Brand Awareness,Desktop,134.36,13,1,4.22,1,20,1
6362,28,63409.89,Male,East,Display Ads,Brand Awareness,Desktop,190.61,9,5,2.85,0,10,0
6363,33,79459.46,Female,South,Email,Brand Awareness,Tablet,285.2,17,4,4.98,1,0,1
6364,66,58809.36,Female,North,Email,Product Launch,Tablet,233.1,15,1,3.82,0,5,0
6365,68,63216.95,Male,North,Email,Seasonal Promo,Mobile,261.55,10,4,10.25,2,20,1
6366,35,58554.23,Male,South,Search Ads,Product Launch,Tablet,250.67,12,5,5.53,1,20,1
6367,52,78560.55,Female,West,Social Media,Brand Awareness,Mobile,164.56,7,4,3.51,4,15,1
6368,43,56134.13,Female,West,Search Ads,Brand Awareness,Tablet,295.6,13,2,6.49,5,5,1
6369,33,79250.32,Male,South,Social Media,Product Launch,Mobile,111.2,9,4,3.07,3,0,0
6370,23,58446.18,Male,South,Search Ads,Brand Awareness,Tablet,216.62,12,2,10.69,3,20,1
6371,61,47108.1,Male,West,Display Ads,Brand Awareness,Tablet,97.02,12,8,3.31,6,20,1
6372,60,70190.6,Female,East,Email,Seasonal Promo,Tablet,114.33,12,4,0.59,3,20,1
6373,64,55429.98,Female,West,Search Ads,Brand Awareness,Mobile,246.78,14,1,3.82,7,0,1
6374,64,69307.51,Female,East,Email,Seasonal Promo,Desktop,165.43,7,5,7.66,2,15,0
6375,65,19058.93,Female,North,Search Ads,Seasonal Promo,Mobile,262.24,13,5,2.42,1,10,1
